"","QuadID","species","poros","rtd","frdmc","rdmc","rbranch","srl","agdmc","agbio","ldmc","sla","height","Replicate","Transect","Distance_m","plot","enclos","elev","DAYSUB","SUBN","FREQ","INTEN","d1","d2","d3","d4","r1","r2","r3","r4","nh4","no3","po4"
"435","Q3-3-38","PILoff",4.05,0.158,0.177,0.177,2.48,30.71,0.239,0.829,0.231,16.41334661,8.7,3,3,38,"R3T3",0,0.88403758,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 1 30",1.246729882,1.369465826,0.861142208
"436","Q3-3-38","AGRcap",16.05,0.104,0.286,0.277,10.05,198.67,0.52,2.949,0.444,18.74277457,25.4,3,3,38,"R3T3",0,0.88403758,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 1 30",1.246729882,1.369465826,0.861142208
"437","Q3-3-4","MYRpro",42.19,0.1,0.233,0.233,1.69,29.65,0.31,0.01,0.346662721893491,15.8843092639752,2,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"438","Q3-3-4","LILrut",22.83,0.082,0.148,0.148,2.85,18.36,0.157,0.143,0.131,23.13978495,2.5,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"439","Q3-3-4","ELApus",11.11,0.285,0.433,0.433,8.88,51.34,0.42,0.049,0.4,22.30555556,2.7,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"440","Q3-3-4","PARcan",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.161,0.036,0.167,34.8,2.5,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"441","Q3-3-4","AMPflu",22.06,0.118,0.252,0.252,3.27,94.53,0.355,0.58,0.286,19.05660377,4.6,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"442","Q3-3-4","ELAacu",56.92,0.089,0.227,0.303,4.12,31.34,0.406,1.063,0.402,5.41392286,31,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"443","Q3-3-4","LILrut",29.63,0.079,0.124,0.124,5.01,31.31,0.104,0.266,0.1,36.53488372,2.8,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"444","Q3-3-4","LOBper",10.93,0.056,0.095,0.095,2.28,64.91,0.169,0.128,0.2,38.95238095,2.8,3,3,4,"R3T3",0,0.070581172,191.625,30,46.33333333,116.5698945,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 0","C 3 1 0","C 3 3 10","C 3 1 10",3.291639733,1.96415075,-1.21379325
"445","Q3-3-40","PILoff",10.95,0.036,0.354,0.354,1.68,81.85,0.308,0.479,0.299,10.453125,0.9,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"446","Q3-3-40","ANTodo",6.25,0.126,0.3,0.31,7.5,153.57,0.689,2.291,0.291,26.51988636,10.5,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"447","Q3-3-40","CELgra",4.63,0.31,0.307,0.307,0.72,2.03,0.378,0.833,0.401,4.721407625,3.9,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"448","Q3-3-40","LEUfra",11.76,0.055,0.1,0.1,7.26,358.25,0.493,0.199,0.561,7.100775194,4.5,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"449","Q3-3-40","AGRcap",15.7,0.109,0.226,0.226,5.82,73.03,0.469,0.464,0.37,15.30588235,17,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"450","Q3-3-40","LEUfra",10.15,0.771,0.415,0.415,8.33,5.91,0.545,0.579,0.581,7.818181818,5.5,3,3,40,"R3T3",0,1.263236176,0,0,2923,0,0.982950079,0.012135186,0.002457368,0.002457368,"C 3 3 40","C 3 1 40","C 3 3 30","C 3 3 50",1.098701357,1.104736914,1.399118315
"451","Q3-3-42","FESnov",14.29,0.211,0.394,0.393,4.64,28.77,0.483,4.359,0.464,6.96139477,17,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"452","Q3-3-42","AGRcap",17.05,0.158,0.333,0.333,11.25,95.17,0.572,1.541,0.438,14.04347826,15.9,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"453","Q3-3-42","RYTpum",16.28,0.229,0.364,0.364,4.23,34.47,0.574,0.374,0.695,6.904109589,2.2,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"454","Q3-3-42","COPper",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,11.1096287703016,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"455","Q3-3-42","CELgra",43.46,0.037,0.466,0.047,3.15,26.11,0.335,0.879,0.35,4.605683837,7.6,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"456","Q3-3-42","STAmin",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,11.1096287703016,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"457","Q3-3-42","PILoff",3.11,0.241,0.218,0.218,2.06,12.42,0.303,0.113,0.284,13.55813953,0.7,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"458","Q3-3-42","LEUfra",6.17,0.218,0.251,0.251,3.72,32.27,0.608,0.551,0.695,6.414035088,3.4,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"459","Q3-3-42","LEUfra",8.33,0.838,0.523,0.523,2.2,4.06,0.651,0.578,0.661,6.383763838,4,3,3,42,"R3T3",0,1.727702467,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.597235782,1.060510583,0.937599821
"460","Q3-3-44","LEUfra",5.75,0.509,0.535,0.535,4.03,2.01,0.556,0.532,0.624,8.933701657,5,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"461","Q3-3-44","FESnov",4.78,0.234,0.29,0.369,3.77,17.08,0.677,2.654,0.69,6.712779974,18,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"462","Q3-3-44","AGRcap",13.61,0.13,0.299,0.31,6.76,75.36,0.543,0.644,0.453,9.848275862,9.4,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"463","Q3-3-44","PIMore",9.62,0.363,0.283,0.26,4.23,2.98,0.442,13.379,0.397,7.968992248,3.2,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"464","Q3-3-44","PILoff",6.06,0.55,0.536,0.536,1.9,3.4,0.348,0.206,0.335,8.020942408,2.6,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"465","Q3-3-44","LEUfra",18.18,0.589,0.495,0.495,3.21,2.84,0.527,0.142,0.611,6.85380117,2.6,3,3,44,"R3T3",0,2.038452062,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 40","C 3 1 40","C 3 3 50","C 3 1 50",0.28956086,1.028380202,0.855115629
"466","Q3-3-46","PILoff",9.87,0.175,0.221,0.221,1.9,10.71,0.384,0.181,0.3,11.00512821,2,3,3,46,"R3T3",0,2.235278605,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.094349973,0.994535265,0.839086678
"467","Q3-3-46","CELgra",6.88,0.225,0.242892156862745,0.242,4.84,18.26,0.406,0.304,0.383,4.28458498,3.8,3,3,46,"R3T3",0,2.235278605,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.094349973,0.994535265,0.839086678
"468","Q3-3-46","RYTpum",12.77,0.175,0.433,0.433,5.66,41.2,0.609,0.132,0.6,7.136363636,2.8,3,3,46,"R3T3",0,2.235278605,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.094349973,0.994535265,0.839086678
"469","Q3-3-48","LEUfra",5.96,0.601,0.422,0.422,2.27,3.23,0.526,0.408,0.552,7.791946309,3.8,3,3,48,"R3T3",0,2.401787956,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.685131617,0.960175514,0.896279542
"470","Q3-3-48","RYTpum",18.18,0.184,0.472,0.472,3.4,59.39,0.488,0.338,0.567,9.725490196,1.8,3,3,48,"R3T3",0,2.401787956,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.685131617,0.960175514,0.896279542
"471","Q3-3-48","AGRcap",14.18,0.124,0.261,0.261,8.76,100.26,0.383,0.844,0.315,18.10135135,3.4,3,3,48,"R3T3",0,2.401787956,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.685131617,0.960175514,0.896279542
"472","Q3-3-48","PILoff",5.58,0.166,0.177,0.266,1.38,15.67,0.305,0.091,0.298,9.172774869,1.9,3,3,48,"R3T3",0,2.401787956,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.685131617,0.960175514,0.896279542
"473","Q3-3-48","CELgra",3.53,0.23,0.225,0.225,1.81,3.7,0.365,0.764,0.42,3.855311355,6,3,3,48,"R3T3",0,2.401787956,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-0.685131617,0.960175514,0.896279542
"474","Q3-3-50","PILoff",7.14,0.207,0.22,0.22,2.09,12.18,0.254,0.124,0.307,9.265116279,1,3,3,50,"R3T3",0,2.559467523,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-3.877821965,0.917263478,1.372976297
"475","Q3-3-50","RYTpum",4.65,0.165,0.357,0.357,5.34,49.4,0.611,0.214,0.714,9.74,1.6,3,3,50,"R3T3",0,2.559467523,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-3.877821965,0.917263478,1.372976297
"476","Q3-3-50","AGRcap",30.68,0.113,0.319,0.319,8.92,119.05,0.479,0.515,0.383,19.73291925,4.8,3,3,50,"R3T3",0,2.559467523,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 3 3 50","C 3 1 50","C 3 3 40","C 3 1 40",-3.877821965,0.917263478,1.372976297
"477","Q3-3-6","LOBper",24.07,0.04,0.072,0.072,1.62,131.4,0.26,0.043,0.325,26.92307692,1.2,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"478","Q3-3-6","MYRpro",23.33,0.093,0.163,0.163,3.61,51.81,0.252,0.33,0.44,13.77272727,5,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"479","Q3-3-6","LILrut",19.49,0.092,0.114,0.114,3.2,26.17,0.173,0.222,0.139,21.796875,2,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"480","Q3-3-6","AMPflu",10.96,0.123,0.189,0.233,6.93,61.72,0.457,9.76,0.373,10.0251046,4.5,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"481","Q3-3-6","LILrut",19.74,0.027,0.056,0.056,1.67,219.26,0.217,0.136,0.1,23.37037037,1.4,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"482","Q3-3-6","ELApus",40,0.047,0.161,0.328,5.92,559.45,0.596,0.025,0.58,18.82758621,4,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"483","Q3-3-6","LILrut",23.43,0.072,0.106,0.106,3.32,37.17,0.15,0.197,0.117,23.85185185,3.7,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"484","Q3-3-6","PARcan",14.81,0.062,0.124,0.124,3.68,188.27,0.206,0.089,0.193,22.80357143,2,3,3,6,"R3T3",0,0.081373701,185.875,20,71.8,110.443801,0.313425508,0.279639187,0.208952606,0.197982699,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",3.034255374,2.108969781,-1.373474302
"485","Q3-3-8","LOBper",23.491237244898,0.033,0.071,0.071,3.53,141.44,0.194,0.068,0.25,18.22222222,1.5,3,3,8,"R3T3",0,0.105054346,176.75,18,83.83333333,97.73692001,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",2.65469338,2.24699648,-1.552561768
"486","Q3-3-8","JUNart",45.9,0.105,0.191,0.191,5.67,43.11,0.274,1.164,0.305,6.452736318,6.5,3,3,8,"R3T3",0,0.105054346,176.75,18,83.83333333,97.73692001,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",2.65469338,2.24699648,-1.552561768
"487","Q3-3-8","LILrut",23.53,0.047,0.076,0.076,4.45,33.96,0.107,0.042,0.112,31.81081081,3.5,3,3,8,"R3T3",0,0.105054346,176.75,18,83.83333333,97.73692001,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",2.65469338,2.24699648,-1.552561768
"488","Q3-3-8","AMPflu",7.06,0.145,0.257,0.257,6.7,58.2,0.424,1.501,0.292,11.5,5.5,3,3,8,"R3T3",0,0.105054346,176.75,18,83.83333333,97.73692001,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",2.65469338,2.24699648,-1.552561768
"489","Q3-3-8","ELAacu",44.12,0.149,0.254,0.319,7.14,48.45,0.559,2.318,0.39,4.800657624,26,3,3,8,"R3T3",0,0.105054346,176.75,18,83.83333333,97.73692001,0.455549782,0.320140413,0.113895786,0.110414019,"C 3 3 10","C 3 1 10","C 3 3 0","C 3 1 0",2.65469338,2.24699648,-1.552561768
"490","Q3-5-0","ELAacu",51.99,0.135,0.24,0.299,5.54,39.33,0.292,5,0.294,4.504059301,34.4,3,5,0,"R3T5",1,0.08,186.375,21,68.19047619,111.2080384,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 0","E 3 6 0","E 3 4 10","E 3 6 10",2.017226633,2.20993296,-1.606154669
"491","Q3-5-0","AMPflu",21.07,0.16,0.243,0.268,6.56,63.52,0.264,0.352,0.312,27.50809061,21.5,3,5,0,"R3T5",1,0.08,186.375,21,68.19047619,111.2080384,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 0","E 3 6 0","E 3 4 10","E 3 6 10",2.017226633,2.20993296,-1.606154669
"492","Q3-5-10","ELAacu",51.55,0.121,0.21,0.306,7.44,62.2,0.415,5.842,0.326,15.8843092639752,36.5,3,5,10,"R3T5",1,0.16,152.75,14,121.5,70.04680248,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 10","E 3 6 10","E 3 4 0","E 3 4 20",2.223351174,1.575155704,-2.407140308
"493","Q3-5-12","CARova",33.96,0.148,0.268,0.3,12.44,78.04,0.419,17.417,0.394,18.42046719,35,3,5,12,"R3T5",1,0.18,144.125,20,88.5,60.71174433,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",2.078666901,1.423747853,-2.355276655
"494","Q3-5-12","ELAacu",48.55,0.137,0.233,0.354,9.61,62.64,0.393,3.394,0.365,4.680387409,32.1,3,5,12,"R3T5",1,0.18,144.125,20,88.5,60.71174433,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",2.078666901,1.423747853,-2.355276655
"495","Q3-5-14","JUNart",46.26,0.13,0.236,0.308,3.8,20.81,0.379,8.439,0.421,4.981549815,20.1,3,5,14,"R3T5",1,0.2,129.75,28,67.32142857,52.42055203,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",1.883757919,1.268805474,-2.082085663
"496","Q3-5-14","LAClya",27.78,0.118,0.27,0.473,3.54,57.12,0.592,1.102,0.403,23.13868613,12.4,3,5,14,"R3T5",1,0.2,129.75,28,67.32142857,52.42055203,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",1.883757919,1.268805474,-2.082085663
"497","Q3-5-14","GALper",23.491237244898,0.2,0.5,0.5,1.97,40.51,0.226,0.057,0.22,26.40909091,10,3,5,14,"R3T5",1,0.2,129.75,28,67.32142857,52.42055203,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",1.883757919,1.268805474,-2.082085663
"498","Q3-5-14","AMPflu",15,0.12,0.182,0.261,5.69,134.43,0.393,1.542,0.387,18.56088561,17.4,3,5,14,"R3T5",1,0.2,129.75,28,67.32142857,52.42055203,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",1.883757919,1.268805474,-2.082085663
"499","Q3-5-14","ELAacu",56.45,0.149,0.309,0.401,5.46,48.65,0.353,0.949,0.316,5.759109312,31,3,5,14,"R3T5",1,0.2,129.75,28,67.32142857,52.42055203,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 10","E 3 6 10","E 3 4 20","E 3 6 20",1.883757919,1.268805474,-2.082085663
"500","Q3-5-16","ELAacu",47.7,0.159,0.276,0.276,9.28,60.84,0.49,1.474,0.331,7.4360587,25,3,5,16,"R3T5",1,0.22,111.5,21,96.71428571,45.7068168,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.633510092,1.079564842,-1.862202887
"501","Q3-5-16","CARgau",3.28,0.189,0.304,0.332,7.95,49.97,0.335,0.451,0.353,8.433121019,14.5,3,5,16,"R3T5",1,0.22,111.5,21,96.71428571,45.7068168,0.297906496,0.297906496,0.202093504,0.202093504,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.633510092,1.079564842,-1.862202887
"502","Q3-5-18","ELAacu",52.91,0.14,0.229,0.326,5.53,46.28,0.289,1.48,0.346662721893491,15.8843092639752,14.2,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"503","Q3-5-18","AMPflu",48.82,0.107,0.177,0.249,7.33,131.92,0.497,3.411,0.558,9.324324324,16,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"504","Q3-5-18","JUNeff",42.37,0.206,0.239,0.268,6.75,30.82,0.481,17.939,0.377,2.814734741,55.1,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"505","Q3-5-18","GALper",27.91,0.12,0.387,0.387,4.04,116.07,0.205,0.081,0.229,17.875,7.1,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"506","Q3-5-18","JUNart",26.02,0.159,0.271,0.271,10.35,25.53,0.414,5.309,0.303,8.021138211,15.2,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"507","Q3-5-18","CARova",21.72,0.158,0.288,0.308,7.78,52.1,0.411,2.69,0.399,18.80616175,25.5,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"508","Q3-5-18","CARgau",17.91,0.157,0.311,0.349,9.17,68.22,0.368,0.603,0.404,1.734587252,18.5,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"509","Q3-5-18","PLAtri",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,11.1096287703016,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"510","Q3-5-18","LAClya",19.4,0.091,0.164,0.213,8.15,93.12,0.419,4.585,0.537,18.50931677,18,3,5,18,"R3T5",1,0.24,100.25,15,141.4,40.48719746,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 6 10",1.310005671,0.853284966,-1.686682184
"511","Q3-5-2","ELAacu",32.81,0.138,0.221,0.3,6.2,37.24,0.349,6.512,0.324,4.647595096,28.5,3,5,2,"R3T5",1,0.07,192.125,30,46.2,116.9129346,0.39103982,0.39103982,0.10896018,0.10896018,"E 3 4 0","E 3 6 0","E 3 4 10","E 3 6 10",2.055675458,2.143093847,-1.70803058
"512","Q3-5-20","CARgau",14.42,0.29,0.381,0.361,10.93,49.79,0.374,0.523,0.347,13.36065574,10.9,3,5,20,"R3T5",1,0.31,78.125,7,328.2857143,25.65071739,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 4 30",0.824757279,0.594391957,-1.590581262
"513","Q3-5-20","ELAacu",57.56,0.153,0.268,0.409,5.17,50.33,0.307,1.294,0.313,5.846153846,17.6,3,5,20,"R3T5",1,0.31,78.125,7,328.2857143,25.65071739,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 4 30",0.824757279,0.594391957,-1.590581262
"514","Q3-5-20","LACstr",25.45,0.113,0.274,0.274,6.9,121.33,0.343,0.213,0.265,21.01886792,5.4,3,5,20,"R3T5",1,0.31,78.125,7,328.2857143,25.65071739,0.453734606,0.453734606,0.046265394,0.046265394,"E 3 4 20","E 3 6 20","E 3 4 10","E 3 4 30",0.824757279,0.594391957,-1.590581262
